,ann_ret,vol,sharpe,max_dd
G1,-0.12339994924898279,0.23216232146717006,-0.5315244457806333,-0.7924937086144936
G2,-0.08252896157773049,0.22753363057032142,-0.36271104790473657,-0.690830539912942
G3,-0.08545514771701579,0.22989312780716242,-0.37171684309196384,-0.7313345002073658
G4,-0.08835909465181435,0.2327681076091179,-0.3796013790694803,-0.7121164817593888
G5,-0.09255371665152512,0.23464980425396434,-0.39443338529851535,-0.7265705843535599
G6,-0.10656349595257142,0.22544185326149133,-0.47268727794287513,-0.7626850764310402
G7,-0.11790550892763263,0.22975833832515719,-0.5131718386680318,-0.7716642038750686
G8,-0.0876144150663053,0.22679754790400047,-0.38631112142090257,-0.6793125149757999
G9,-0.08920791284631746,0.23196529142742253,-0.3845744003224245,-0.7072881071750525
G10,-0.11470629833752699,0.21813638079551978,-0.5258467107559295,-0.7607860450026386
LS,-0.12277858477914294,0.10665126802220781,-1.1512154244014892,-0.7288718577305924
LS_gross,-0.0004332919774477917,0.09251296573322172,-0.004683581096051654,-0.27359683925364187
BENCH,-0.06325518995173107,0.23451794536523513,-0.26972430554607785,-0.6372066457825398
