year,n_months,rankic_mean,rankic_std,rankicir,win_rate,ic_mean
2016,6,0.015095302654526022,0.04476335870657721,1.1681800431756577,0.6666666666666666,0.014841606316599443
2017,12,-0.018315500755933502,0.09874101766100979,-0.6425572396722365,0.5,-0.02513284509078616
2018,12,-0.030391202283065397,0.05716171750377515,-1.841760841209716,0.16666666666666666,-0.03418790973300514
2019,12,-0.031737453435601734,0.04975250202396788,-2.2097735638232554,0.25,-0.028839641633254556
2020,12,-0.012328724634994964,0.04752422614273806,-0.8986565039986593,0.5,-0.010374130117693343
2021,12,0.021996311696770843,0.0444409984321085,1.7145757648146112,0.75,0.023698323571494474
2022,12,-0.012365143371217161,0.055479452655619904,-0.7720716602870864,0.5,-0.0009338857951698924
2023,12,0.013665426334929058,0.03145577105248216,1.5049202055607631,0.6666666666666666,0.015980903470915363
2024,12,-0.01923572510573829,0.07132043743452947,-0.934297500184331,0.4166666666666667,-0.010422483345366655
2025,12,-0.03827825327993777,0.05139113316228336,-2.580206951128317,0.16666666666666666,-0.0039033366206839364
2026,6,-0.037667027704797434,0.13083962884969821,-0.9972698077546427,0.5,-0.015496478465124775
