,ann_ret,vol,sharpe,max_dd
G1,-0.022357687364123136,0.1966827542841376,-0.11367385740299386,-0.45663850351654145
G2,-0.018181985082932894,0.1873056089053004,-0.09707122594564427,-0.39355166026655275
G3,-0.022642834269737455,0.18742054430758534,-0.1208129789260304,-0.40998658102325514
G4,-0.0660078406748027,0.20379594553639943,-0.32389182474198547,-0.6500908611136041
G5,-0.08087528128841948,0.25181576614698586,-0.32116845790033755,-0.705747925668428
LS,-0.02323290429813485,0.11463969752751663,-0.20266020234882706,-0.4156791812392383
LS_gross,0.037247035434413434,0.11464734316086594,0.32488354642593625,-0.29255625018458875
LS_effective,-0.02323290429813485,0.11463969752751663,-0.20266020234882706,-0.4156791812392383
LS_raw_gross_GN_minus_G1,-0.04862773671568066,0.11464734316086594,-0.4241505766727562,-0.42824121804489024
BENCH,-0.025198620272763428,0.2127784899263499,-0.11842653964451742,-0.49017689182029034
