year,n_months,g1_ann,gN_ann,bench_ann,ann_excess,excess_maxdd,ir,win_rate,pl_ratio,ls_ann
2016,6,,,,,-0.03179787920355448,-1.3166954937624968,0.3333333333333333,0.6736196138781606,
2017,12,-0.2658024366728995,-0.18081679194928824,0.002859362588019332,-0.18367615453730757,-0.17660064921956897,-3.1004229004023323,0.25,0.2763459022573051,0.10281133363297412
2018,12,-0.3841269987864233,-0.24091974266669336,-0.23506576116909061,-0.005853981497602745,-0.09229859138547658,-0.0474535984300442,0.5833333333333334,0.6875226344159294,0.2184510680060885
2019,12,0.15442678619102024,0.11976023337417563,0.19261322210251897,-0.07285298872834334,-0.07587543749728531,-1.3458416820945078,0.3333333333333333,0.7734139720169043,-0.03998055924946975
2020,12,-0.1618758346612299,0.04383538493856798,0.14406132727068166,-0.10022594233211368,-0.10567926589989551,-1.0976616357830065,0.25,1.268262815844515,0.23346019834769405
2021,12,-0.0002959514549600861,0.02232589035380883,-0.09465316897595921,0.11697905932976804,-0.027527194081327422,1.522757026719357,0.5833333333333334,2.1645528051468306,0.014992361515945518
2022,12,-0.0970621928543729,-0.09512867478562181,-0.11077683880020706,0.015648164014585242,-0.035627501371384485,0.24773615293164397,0.3333333333333333,2.4309882991849068,-0.0114331092610378
2023,12,-0.3107724034622473,-0.25463885353437166,-0.25271862213622487,-0.0019202313981467878,-0.08078320113537951,0.09413560676669183,0.6666666666666666,0.545874596894719,0.07784008091462913
2024,12,0.13987773892874622,0.041164212867754735,0.11434797450486012,-0.07318376163710538,-0.08748774046380148,-0.8861738662508085,0.3333333333333333,0.9994973252999008,-0.10534761449666707
2025,12,0.27692172577182705,0.2244626091383095,0.24212967510192374,-0.017667065963614226,-0.09511504482560451,-0.2226768105359147,0.6666666666666666,0.4233885889220207,-0.04816261505314845
2026,6,,,,,-0.15045611837362416,-1.414865764596647,0.3333333333333333,0.6315696232719723,
