ic_mean,ic_std,icir,rankic_mean,rankic_std,rankicir,ic_win_rate,t_stat,n_months
0.013089280052480739,0.049358185153563425,0.9186439094087194,0.03181327694411743,0.05103493800999743,2.1593917489103935,0.5916666666666667,2.905007112372938,120
