,ann_ret,vol,sharpe,max_dd
G1,-0.032039510081153244,0.1921579671623572,-0.16673526762532084,-0.5449306674823565
G2,-0.05455449351653496,0.1850439188492406,-0.29481916431407684,-0.5039396486079348
G3,-0.05125159337736618,0.18696668361955615,-0.27412153002432255,-0.5545451684787667
G4,-0.06197650604719829,0.18060817605726884,-0.34315448724506376,-0.529366442929987
G5,-0.09739381508614653,0.17360649976741074,-0.5610032758947958,-0.6856859928586783
LS,-0.02895129424436438,0.07201045422232412,-0.40204293330771856,-0.3648710830867046
LS_gross,0.07354497913558311,0.07209569520052685,1.0201022256741574,-0.10865048892378848
LS_effective,-0.02895129424436438,0.07201045422232412,-0.40204293330771856,-0.3648710830867046
LS_raw_gross_GN_minus_G1,-0.07372274954642499,0.07209569520052685,-1.0225679819214262,-0.5379465604864846
BENCH,-0.0034218499165417082,0.17165738138617548,-0.019934184530309332,-0.4915663893780754
