year,n_months,g1_ann,gN_ann,long_group,short_group,long_ann,short_ann,bench_ann,ann_excess,excess_maxdd,ir,win_rate,pl_ratio,ls_ann
2016,6,,,G1,G5,,,,,-0.045507345684648315,-5.566541684410869,0.0,,
2017,12,0.10695284496994684,-0.09429256741095882,G1,G5,0.10695284496994684,-0.09429256741095882,0.2202060264077017,-0.11325318143775487,-0.10634411681311451,-1.4041939300281214,0.16666666666666666,1.896655931326241,0.11588873851441872
2018,12,-0.2318577497359109,-0.222507421537129,G1,G5,-0.2318577497359109,-0.222507421537129,-0.18314752676606916,-0.04871022296984173,-0.10136999703689009,-0.7791588361774774,0.5,0.5609852733607948,-0.09648352044010433
2019,12,0.1655752407842479,0.12406345066197622,G1,G5,0.1655752407842479,0.12406345066197622,0.16232178671069986,0.0032534540735480455,-0.056311820246607414,0.14368834803880912,0.5833333333333334,0.7927393218801434,-0.0629434457366772
2020,12,0.1285671572528222,-0.11641549325994893,G1,G5,0.1285671572528222,-0.11641549325994893,0.23508280769062018,-0.10651565043779798,-0.08293335544271263,-1.2963756891376452,0.3333333333333333,0.7206986601874693,0.15146089333376977
2021,12,-0.20684545249966735,-0.18396408187448376,G1,G5,-0.20684545249966735,-0.18396408187448376,-0.2096455942527421,0.0028001417530747474,-0.04033303088811657,0.06605183042289514,0.4166666666666667,1.4676349785021428,-0.12150047049547053
2022,12,-0.11233057344459263,-0.1770092849799897,G1,G5,-0.11233057344459263,-0.1770092849799897,-0.13542302220970692,0.023092448765114293,-0.024330997468894,0.526529764449907,0.6666666666666666,0.7536804090181367,-0.023631191586374722
2023,12,-0.30061329971663386,-0.22164520147012545,G1,G5,-0.30061329971663386,-0.22164520147012545,-0.25142872060334565,-0.04918457911328822,-0.08766397303814266,-1.0706823400702814,0.4166666666666667,0.6230312474711874,-0.18461198626147324
2024,12,0.09710564417086442,0.03315170262007627,G1,G5,0.09710564417086442,0.03315170262007627,0.12128508049726561,-0.024179436326401182,-0.04448758897698879,-0.12492199667243839,0.5833333333333334,0.6533283909392487,-0.03632761803675244
2025,12,0.14426701118036833,0.015381704219327608,G1,G5,0.14426701118036833,0.015381704219327608,0.164917458828177,-0.020650447647808656,-0.02671042386141742,-0.47942926832321475,0.4166666666666667,0.9696966300107289,0.012664164284052148
2026,6,,,G1,G5,,,,,-0.04666632182364561,1.331561244834914,0.6666666666666666,1.391611500253377,
