,ann_ret,vol,sharpe,max_dd
G1,-0.08599356084924725,0.22362797486613592,-0.384538476908907,-0.6968400198526328
G2,-0.07074861278414035,0.23410209301666451,-0.3022126452286957,-0.6645102940280361
G3,-0.08756761812538316,0.22556543864749684,-0.3882138090411526,-0.7070436070899924
G4,-0.08930571679248678,0.2353432795238609,-0.3794700106719312,-0.6787644862284636
G5,-0.1066782847483777,0.22846868708252344,-0.4669273768349938,-0.7788002152740474
G6,-0.10186268312361335,0.22342327206102522,-0.4559179631734641,-0.7478887193859234
G7,-0.1098550124307971,0.2315860991112107,-0.47435926790253186,-0.7473698724442293
G8,-0.09592871153483251,0.23385371423586815,-0.4102082015172847,-0.7060240493234351
G9,-0.12827852221281222,0.223332014288557,-0.5743848351587849,-0.816554100585287
G10,-0.13113239566412416,0.22083321610512235,-0.5938073899249908,-0.8060571108697523
LS,-0.16315854538889885,0.0715098465149003,-2.281623487401864,-0.8312995596380179
LS_gross,-0.051609620740629136,0.062390674162879745,-0.8272008827135746,-0.4347406278590168
BENCH,-0.06325518995173107,0.23451794536523513,-0.26972430554607785,-0.6372066457825398
