year,n_months,g1_ann,gN_ann,long_group,short_group,long_ann,short_ann,bench_ann,ann_excess,excess_maxdd,ir,win_rate,pl_ratio,ls_ann
2016,6,,,G5,G1,,,,,0.0,6.28044648997645,1.0,,
2017,12,-0.1038525044699693,-0.1373635193670122,G5,G1,-0.1373635193670122,-0.1038525044699693,-0.0511146318616541,-0.08624888750535809,-0.09445382390772383,-3.968898100173589,0.08333333333333333,0.3715287721691751,-0.09752463481718976
2018,12,-0.2928929329092165,-0.2500524974152618,G5,G1,-0.2500524974152618,-0.2928929329092165,-0.27987957222849225,0.029827074813230436,-0.02078202610146207,1.119100502061504,0.6666666666666666,1.0815474081563525,-0.0006236511613839646
2019,12,0.12151725848299799,0.13547788544739547,G5,G1,0.13547788544739547,0.12151725848299799,0.21148937490818254,-0.07601148946078706,-0.10931722926382026,-0.8805578111486789,0.25,1.5614745279828455,-0.037982907083405126
2020,12,-0.06963326344210452,0.0011241181932299948,G5,G1,0.0011241181932299948,-0.06963326344210452,0.07969758041170594,-0.07857346221847594,-0.043615165486682206,-1.0477225623686721,0.4166666666666667,0.6253117828112512,-0.003148609886630682
2021,12,0.03208850546448683,0.1314010856353398,G5,G1,0.1314010856353398,0.03208850546448683,-0.000766836873308363,0.13216792250864817,-0.03056342482048513,1.885221391809593,0.6666666666666666,1.9842278048039204,0.02957735796952421
2022,12,-0.1104515731658845,-0.06322499146995353,G5,G1,-0.06322499146995353,-0.1104515731658845,-0.10382021613593906,0.04059522466598553,-0.0406099417083573,0.4987224777162042,0.5,1.451328393471439,-0.007540296288559234
2023,12,-0.2428501523501927,-0.22587842972386074,G5,G1,-0.22587842972386074,-0.2428501523501927,-0.28020958864022805,0.054331158916367306,-0.012141094050906576,1.5987711079531195,0.6666666666666666,1.9965682681511032,-0.02246331294136561
2024,12,0.18112744853703333,0.020935282284632484,G5,G1,0.020935282284632484,0.18112744853703333,0.121362559016851,-0.10042727673221852,-0.08322530209621892,-1.9065009624322737,0.3333333333333333,0.5048291322980478,-0.1932477955271651
2025,12,0.16496901191209457,0.3544560784898949,G5,G1,0.3544560784898949,0.16496901191209457,0.35270501764150897,0.0017510608483859436,-0.05703306133867336,-0.018891505591714413,0.6666666666666666,0.4922711298774827,0.10104842098379607
2026,6,,,G5,G1,,,,,-0.03909659717850933,0.32051828314763936,0.5,1.2720756312587338,
