,ann_ret,vol,sharpe,max_dd
G1,-0.045750892894346085,0.22507275067889432,-0.20327157666286197,-0.5635395122718374
G2,-0.03650431421694844,0.2234926870933783,-0.16333560928414825,-0.5533843954108678
G3,-0.04456008492155328,0.22034644635324266,-0.20222738173919963,-0.553878834725507
G4,-0.04776011979732897,0.21409809125849225,-0.2230758785218014,-0.5745126765381893
G5,-0.04937611863358671,0.2092901835472237,-0.23592180864252338,-0.5854874843144887
G6,-0.06355831950310709,0.20999846873506736,-0.3026608712242175,-0.6185317067185353
G7,-0.06946555271522137,0.2070839838193926,-0.33544628335818305,-0.640582530107253
G8,-0.0744439054568361,0.20829414267615812,-0.3573979781686734,-0.6663278334256851
G9,-0.09955479824089808,0.20895492222971104,-0.4764415079509551,-0.7134940691808442
G10,-0.15998428395664055,0.2315377963365216,-0.6909640088485434,-0.8595275457447037
LS,-0.0016715314716685414,0.12643861731240935,-0.013220102427555482,-0.40407729508120227
LS_gross,0.11625828600846644,0.1262378896207382,0.9209460515994532,-0.27742847170996476
LS_effective,-0.0016715314716685414,0.12643861731240935,-0.013220102427555482,-0.40407729508120227
LS_raw_gross_GN_minus_G1,-0.11940002744677458,0.1262378896207382,-0.9458335195993303,-0.7259129409757614
BENCH,-0.02277343760052075,0.18072740411243016,-0.12600987499578892,-0.4592884021930702
