year,n_months,g1_ann,gN_ann,bench_ann,ann_excess,excess_maxdd,ir,win_rate,pl_ratio,ls_ann
2016,6,,,,,-0.04650760617059668,-3.1619937585775806,0.16666666666666666,0.44904884709502163,
2017,12,0.024009059103208497,0.015068393923194368,0.2202060264077017,-0.20513763248450734,-0.1710289387735292,-3.1939698734379802,0.08333333333333333,0.30138512785190424,-0.01360562025989498
2018,12,-0.27935056596136154,-0.1635063865235249,-0.18314752676606916,0.019641140242544264,-0.02653594060737008,0.4102404690604317,0.5,1.3619780979754095,0.1544480565899502
2019,12,0.17833387570034365,0.21445366774544627,0.16232178671069986,0.05213188103474642,-0.037092665839223216,0.8254574107668353,0.6666666666666666,0.851528092057552,0.022265502287010186
2020,12,0.09968918966153839,0.14023193983499405,0.23508280769062018,-0.09485086785562613,-0.06186803333155344,-2.0298884597593414,0.25,0.7063376905449981,0.02099317845736204
2021,12,-0.1603156582698987,-0.21970288751843214,-0.2096455942527421,-0.010057293265690048,-0.04537980430075139,-0.27933136464119185,0.5,0.8220741798479368,-0.07588185417422044
2022,12,-0.10721416617528967,-0.19461868621464962,-0.13542302220970692,-0.059195664004942694,-0.06815225771010691,-1.3039511521082672,0.25,1.1454084355068852,-0.10880640996197655
2023,12,-0.35439044599677383,-0.27545488487133973,-0.25142872060334565,-0.024026164267994088,-0.0689630438235902,-0.5334316269632088,0.6666666666666666,0.3186711028858336,0.113680156353132
2024,12,0.09998293490837473,0.07772848080341399,0.12128508049726561,-0.043556599693851616,-0.05744001341313243,-0.7289600649877193,0.5,0.5825983355511163,-0.03970755778648216
2025,12,0.05831259770105501,0.12778301022723482,0.164917458828177,-0.03713444860094217,-0.030296852702534793,-0.751850551366222,0.5,0.6091230202277483,0.0650551109248323
2026,6,,,,,-0.10856504700781411,-1.2822403419564923,0.3333333333333333,0.8684972605067843,
