universe,factor,factor_short,variant,n_months,rankic_mean,rankicir,win_rate,rankicir_h1,rankicir_h2,half_diff,half_mag_diff,rankic_mean_pre2025,rankicir_pre2025,rankic_mean_recent,rankicir_recent,win_rate_recent,trend_slope_ann,trend_pval,cum_rankic_dd
zzall,B2_path_asym_20d,B2,S2,120,-0.00975671335807615,-0.5776863402536057,0.4583333333333333,-0.6880917117472032,-0.4516623490989207,0.23642936264828246,-0.23642936264828246,-0.0073413880268377914,-0.43016931418513216,-0.023443556901760195,-1.4920475864357148,0.2222222222222222,0.0014608353560150184,0.005145598424099826,-1.5396914307729326
