,ann_ret,vol,sharpe,max_dd
G1,-0.045782722204662174,0.18499269918974842,-0.2474839407456966,-0.5120839264836909
G2,-0.06154503616335738,0.18588250043254942,-0.331096450823191,-0.5519111753989212
G3,-0.06681343696381348,0.18621956852319593,-0.35878848551564035,-0.5687910307316635
G4,-0.05750363768852118,0.1787671300119949,-0.3216678462347234,-0.5498855921132872
G5,-0.07428997306515084,0.1876842511066628,-0.39582422407371365,-0.649001252868279
LS,-0.07461213965547142,0.08634780419344215,-0.8640884426929988,-0.5906553428742494
LS_gross,0.022083824208672942,0.08622087005352416,0.25613084390082996,-0.25328154854813734
LS_effective,-0.07461213965547142,0.08634780419344215,-0.8640884426929988,-0.5906553428742494
LS_raw_gross_GN_minus_G1,-0.02886268871177433,0.08622087005352416,-0.33475292807712287,-0.35804135811312543
BENCH,-0.0034218499165417082,0.17165738138617548,-0.019934184530309332,-0.4915663893780754
