,ann_ret,vol,sharpe,max_dd
G1,-0.08731561625486539,0.22901539391766587,-0.3812652711295754,-0.6989143466749844
G2,-0.08880020890598306,0.22332653130453875,-0.3976249861011401,-0.7024520911366174
G3,-0.08261125251430868,0.22171496437004265,-0.37260115819891326,-0.6880097869928632
G4,-0.07379467294721687,0.21524442831340806,-0.3428412689956724,-0.6522671733779755
G5,-0.06550954769015538,0.21676047089016556,-0.30222091427061737,-0.6408072270782856
G6,-0.07207529416800584,0.2100630118618977,-0.34311273331351877,-0.6387096493671109
G7,-0.0632926675175618,0.20611292257371822,-0.3070776287446246,-0.642124445708844
G8,-0.06808355348176465,0.20670787620561554,-0.32937087222569533,-0.6570782897563514
G9,-0.04859810447046897,0.2027819787908012,-0.2396569200096667,-0.5851824651259969
G10,-0.03707157387189719,0.2040276741648076,-0.1816987525033092,-0.5430323140194313
LS,-0.05839038653454587,0.060159949013972286,-0.9705857051339017,-0.48408985152280015
LS_gross,0.050498571691723004,0.060117096294058765,0.8400035065684578,-0.09245435946983838
LS_effective,-0.05839038653454587,0.060159949013972286,-0.9705857051339017,-0.48408985152280015
LS_raw_gross_GN_minus_G1,0.050498571691723004,0.060117096294058765,0.8400035065684578,-0.09245435946983838
BENCH,-0.02277343760052075,0.18072740411243016,-0.12600987499578892,-0.4592884021930702
