ic_mean,ic_std,icir,rankic_mean,rankic_std,rankicir,ic_win_rate,t_stat,n_months
0.014142839801443896,0.04446457955832668,1.1018260981091805,0.025334935588638863,0.05279515997443666,1.6623264582304416,0.6333333333333333,3.484280055441155,120
