year,n_months,rankic_mean,rankic_std,rankicir,win_rate,ic_mean
2016,6,-0.014947522012434359,0.06908131151535239,-0.7495476563740926,0.3333333333333333,-0.006767856105614451
2017,12,-0.04228291340508553,0.06300314762146786,-2.3248411253881107,0.4166666666666667,-0.05226576904171882
2018,12,-0.012547270686029857,0.03356449300672107,-1.2949702723155403,0.25,-0.017091148091265607
2019,12,0.004089246919834391,0.02886388550351598,0.49077130859495194,0.6666666666666666,-0.006507790139069318
2020,12,-0.013797191265345008,0.07263589579578117,-0.6580062381418608,0.4166666666666667,-0.01839575175671324
2021,12,-0.013146711302550238,0.0423381617853763,-1.075661812805586,0.4166666666666667,-0.011459242840590085
2022,12,-0.03319354538809535,0.05168845251972835,-2.2245938616011363,0.25,-0.0427682418831466
2023,12,-0.010449183516736633,0.046311664437481144,-0.7815964711452488,0.4166666666666667,0.008883774131534504
2024,12,-0.013849289916742289,0.058120521577642636,-0.8254459228313734,0.4166666666666667,-0.022185443302395674
2025,12,0.015647300606976583,0.07285766438960758,0.7439689394284945,0.5833333333333334,0.022225858670449506
2026,6,-0.003166917755935797,0.059504076370293764,-0.18436593898334075,0.6666666666666666,-0.0022380796247949432
