year,n_months,g1_ann,gN_ann,bench_ann,ann_excess,excess_maxdd,ir,win_rate,pl_ratio,ls_ann
2016,6,,,,,-0.02869250142515578,-2.1929857220684243,0.3333333333333333,0.42387701441181685,
2017,12,0.09988892169665675,-0.04726172123322003,0.2202060264077017,-0.26746774764092174,-0.22550777380838893,-4.107482397222912,0.16666666666666666,0.11361627238923785,-0.1351146103369354
2018,12,-0.2351521176001118,-0.2815421658296561,-0.18314752676606916,-0.09839463906358692,-0.1343973885650731,-2.2555220914024763,0.25,0.40641776686073305,-0.05986162912370008
2019,12,0.2020810602878944,0.036678632505092956,0.16232178671069986,-0.1256431542056069,-0.16122275804711994,-1.2381235292870474,0.3333333333333333,0.7553452693016969,-0.13811562751469575
2020,12,0.0908987997864441,-0.020966604853817628,0.23508280769062018,-0.2560494125444378,-0.17539656221181854,-2.7122914321529854,0.3333333333333333,0.3072191232630054,-0.11031156263018849
2021,12,-0.1162810613586237,-0.17455251668517935,-0.2096455942527421,0.03509307756756275,-0.03676411146391112,0.6350714832793017,0.5,1.5644936942719683,-0.06698896423254186
2022,12,-0.17268347252364102,-0.1299550352287987,-0.13542302220970692,0.005467986980908224,-0.033746022424104516,0.106885830536079,0.4166666666666667,1.5247832991840267,0.04874295553839714
2023,12,-0.2534869472794766,-0.2813089467105412,-0.25142872060334565,-0.02988022610719554,-0.06802936773127155,-0.8047334358280333,0.3333333333333333,1.0254332994660014,-0.0387960778636085
2024,12,0.19216811481560714,0.058299629156851385,0.12128508049726561,-0.06298545134041422,-0.06328074064747469,-1.4498584217435233,0.5,0.2706474211633105,-0.1154598880456944
2025,12,0.1253714634533185,0.1021243279663715,0.164917458828177,-0.06279313086180549,-0.06263989131265646,-1.31058734360168,0.3333333333333333,0.7344310586255695,-0.026982229910787137
2026,6,,,,,-0.15378000071165243,-0.2502454607935025,0.3333333333333333,1.6518411725140056,
