year,n_months,rankic_mean,rankic_std,rankicir,win_rate,ic_mean
2016,6,0.04361655913818493,0.04314734540606695,3.501772624373149,0.8333333333333334,0.01812973431043093
2017,12,0.060010975475156596,0.05907318845017245,3.5190942375631202,0.8333333333333334,0.03375620622226907
2018,12,0.051964844524663815,0.037807009795266806,4.761326082730999,0.9166666666666666,0.037623203296282645
2019,12,0.012089384897873022,0.06820700312793429,0.6139964494876387,0.6666666666666666,-0.001773152260966175
2020,12,0.052716861081255784,0.07000267112310464,2.6087085062143793,0.6666666666666666,0.037977660711848264
2021,12,0.019225822946171093,0.059848242080371324,1.1128180545511284,0.5,0.0003671204740103319
2022,12,0.025226732486967135,0.06328067258541242,1.380958216504414,0.6666666666666666,0.006307080536773854
2023,12,0.045268681050466615,0.03201222120118053,4.898607633521359,1.0,0.027038984627225256
2024,12,0.006410350502605282,0.099126898013249,0.22401695175315653,0.6666666666666666,-0.00525838008803864
2025,12,0.03181061032301387,0.05231587685716259,2.106343106880052,0.75,0.0032370207076187533
2026,6,0.012728447913305121,0.05360345298636293,0.8225708330001521,0.5,0.0039141280649437
