,ann_ret,vol,sharpe,max_dd
G1,-0.1378873620144344,0.24584120298268158,-0.5608797888291653,-0.8050339661328652
G2,-0.13224646110004634,0.244040560767446,-0.5419036109578038,-0.7861858926965174
G3,-0.12725006728003907,0.24311635680416913,-0.5234122004491015,-0.8139705768958249
G4,-0.12855023365368368,0.23736353500724594,-0.5415753251642442,-0.8034215484809073
G5,-0.09923540492713634,0.23409199433001426,-0.42391626937586735,-0.7531419316288402
G6,-0.0954402488931203,0.227370002679829,-0.4197574339985142,-0.7083089137746528
G7,-0.09822911486054509,0.22140527947104063,-0.4436620260150267,-0.7464685568627774
G8,-0.08356355636624513,0.2172268176545106,-0.3846834256861838,-0.6773537287709046
G9,-0.03565886745588698,0.2145923544762799,-0.16617026055244924,-0.5916995995675702
G10,-0.04819668765186336,0.20317040058127486,-0.23722297890820515,-0.542370770187838
LS,-0.027648829752675574,0.09776539388077314,-0.2828079410838755,-0.3523307496500523
LS_gross,0.09195034434578386,0.08200138388030155,1.1213267385829113,-0.12000016312843476
BENCH,-0.06325518995173107,0.23451794536523513,-0.26972430554607785,-0.6372066457825398
