year,n_months,rankic_mean,rankic_std,rankicir,win_rate,ic_mean
2016,6,-0.015182534827087221,0.06418546789301205,-0.8194042225268876,0.16666666666666666,-0.01913881518648159
2017,12,-0.05522826702066902,0.07250383028594155,-2.6387065101670197,0.25,-0.043389343366173144
2018,12,-0.02562913246454517,0.04363784382877486,-2.0345166345379204,0.3333333333333333,-0.02165109477684814
2019,12,-0.015777797592517566,0.04539513187025039,-1.2040034222122242,0.4166666666666667,-0.02841667970821507
2020,12,-0.02999809897708659,0.04835079224772057,-2.14921944991474,0.25,-0.030898362680097536
2021,12,-0.0038902485376070607,0.07040133444793377,-0.19141989776313711,0.4166666666666667,-0.018472533502893452
2022,12,0.0067541666466312605,0.053386833165154385,0.43825636776627935,0.4166666666666667,0.014061237870169814
2023,12,-0.012843820429262534,0.07068220282944147,-0.6294696162895352,0.4166666666666667,-0.007814032770842859
2024,12,-0.030201923029407312,0.08474533464072592,-1.234552094106166,0.3333333333333333,-0.02657575795332472
2025,12,0.008436406574884292,0.04151354670887608,0.7039767005926981,0.5833333333333334,0.003980001747774215
2026,6,0.0042798520394687935,0.06410775609538095,0.23126440957341013,0.6666666666666666,-0.016601826621454617
