year,n_months,g1_ann,gN_ann,bench_ann,ann_excess,excess_maxdd,ir,win_rate,pl_ratio,ls_ann
2016,6,,,,,-0.03905457138402291,-1.361963851245489,0.16666666666666666,1.9076484869560475,
2017,12,0.011679305271426133,0.06210990082561718,0.2202060264077017,-0.15809612558208452,-0.1349019860908396,-2.570779948122486,0.25,0.5389321594979466,0.044180691878702216
2018,12,-0.25707493157146155,-0.2646307716138231,-0.18314752676606916,-0.08148324484775393,-0.12247317390104662,-1.8446902181461096,0.3333333333333333,0.4380420240811799,-0.01329472504065865
2019,12,0.1640941420563633,0.1517866999712676,0.16232178671069986,-0.010535086739432264,-0.09430458643951434,-0.02064380023333781,0.4166666666666667,1.3799826624686238,-0.012256615223838807
2020,12,0.07407366188601494,0.0347469804394398,0.23508280769062018,-0.20033582725118038,-0.140169427999428,-1.885982299042265,0.25,0.622637798450249,-0.04637886582457684
2021,12,-0.1906951488293429,-0.1515325851704119,-0.2096455942527421,0.05811300908233019,-0.060613172062295884,0.8271220847628771,0.4166666666666667,2.5315731535364243,0.03752323811066449
2022,12,-0.14968246340654512,-0.15798767519906864,-0.13542302220970692,-0.022564652989361722,-0.04691688302960728,-0.5012601364017771,0.25,1.941840145600559,-0.018406153319114438
2023,12,-0.30232902906672277,-0.22725269488082,-0.25142872060334565,0.02417602572252564,-0.04223683678802437,0.6631335215353777,0.5833333333333334,1.2340050400644356,0.10356695667234561
2024,12,0.09699305340403108,0.1503778920589982,0.12128508049726561,0.0290928115617326,-0.021617582514199207,0.5310920916054522,0.5,1.491587828357888,0.03694311649142179
2025,12,0.11279429465400237,0.1527037624728702,0.164917458828177,-0.01221369635530678,-0.03470375883345955,-0.15576338924324207,0.4166666666666667,1.2424173410104695,0.03172083564879502
2026,6,,,,,-0.1213298981628963,-0.9261371406967499,0.3333333333333333,1.0929025307777476,
