ic_mean,ic_std,icir,rankic_mean,rankic_std,rankicir,ic_win_rate,t_stat,n_months
-0.007332884855261361,0.056040533925433456,-0.45327652132167984,-0.0137733430541437,0.06411193694601486,-0.7442024401771146,0.49166666666666664,-1.4333862172543843,120
