,ann_ret,vol,sharpe,max_dd
G1,-0.07122956520254331,0.22394511970442785,-0.3180670572172105,-0.6659932123141754
G2,-0.08028961021643233,0.21945652062160614,-0.36585657144756345,-0.6922310533976199
G3,-0.059613922599711766,0.21586336155931726,-0.276165080396612,-0.625624933370124
G4,-0.05489533502942501,0.21335186640139428,-0.2572995303736713,-0.5966613980078661
G5,-0.06023297649015724,0.21338069153580216,-0.2822794136462484,-0.6175514054678288
G6,-0.060871255157450954,0.21280383477541898,-0.2860439767060166,-0.6280860645700079
G7,-0.05872298745203164,0.21618304112781656,-0.2716354952991531,-0.6120012883961992
G8,-0.06329820252579343,0.20999422415785468,-0.3014283025146995,-0.6228205324621064
G9,-0.06814322753555202,0.20837452771653223,-0.3270228289527425,-0.6271632600678413
G10,-0.09023186416009266,0.2120233746550705,-0.4255750777803912,-0.7091869505529247
LS,-0.09148749175801318,0.08243174353379178,-1.1098575358958547,-0.6662717212685982
LS_gross,0.023718490799155667,0.08259478144765293,0.28716694182656094,-0.22591284312782656
LS_effective,-0.09148749175801318,0.08243174353379178,-1.1098575358958547,-0.6662717212685982
LS_raw_gross_GN_minus_G1,-0.029847522643025592,0.08259478144765293,-0.36137298410242064,-0.32278827894659434
BENCH,-0.02277343760052075,0.18072740411243016,-0.12600987499578892,-0.4592884021930702
