universe,factor,factor_short,variant,n_months,rankic_mean,rankicir,win_rate,rankicir_h1,rankicir_h2,half_diff,half_mag_diff,rankic_mean_pre2025,rankicir_pre2025,rankic_mean_recent,rankicir_recent,win_rate_recent,trend_slope_ann,trend_pval,cum_rankic_dd
hs300,A1v_tau_vol_20d,A1v,S2,120,0.0005430442544032093,0.026129574569164052,0.5,0.11156378363705992,-0.060658552135461674,-0.1722223357725216,-0.050905231501598244,-0.0005261441900731549,-0.02542171335871533,0.0066017787731025976,0.30299432620706274,0.4444444444444444,-0.0013909033626894871,0.00922579742345686,-0.6198317150060573
