year,n_months,rankic_mean,rankic_std,rankicir,win_rate,ic_mean
2016,6,0.021352140124670696,0.033911638126044516,2.1811386055017117,0.8333333333333334,-0.007168240659044232
2017,12,0.014716381320134008,0.060615270072457005,0.8410263657840845,0.5833333333333334,0.0016223334866490222
2018,12,0.011942397595650987,0.03445178056965119,1.2007994395550823,0.5833333333333334,0.0044662322300848345
2019,12,0.0005874794928320083,0.04197529226119221,0.048483013466976796,0.5833333333333334,-0.011174871500394824
2020,12,0.006376392139108896,0.059078125002010734,0.37388577086843944,0.5833333333333334,0.005223470000486866
2021,12,-0.00427285389641052,0.027302522435327513,-0.5421330618394115,0.4166666666666667,-0.005012611130896848
2022,12,-0.005294218274751006,0.031094876320450566,-0.5897984570659013,0.5,-0.005357920194582305
2023,12,-0.008883980582597052,0.029188513191481823,-1.0543535151358125,0.5,-0.024178102737987556
2024,12,-0.018308210764528987,0.029721516461743945,-2.133858228981024,0.3333333333333333,-0.01336195772085418
2025,12,0.008156828613303807,0.029060753351407977,0.9723107598784452,0.6666666666666666,0.011832766271303667
2026,6,0.018211180535258713,0.03224315867874188,1.9565508619770409,0.6666666666666666,0.026589588480516995
