,ann_ret,vol,sharpe,max_dd
G1,-0.10718754946990061,0.25455712486557774,-0.421074639048121,-0.7647675596867536
G2,-0.09036700314059709,0.239871226346679,-0.3767313175361527,-0.7134371945442837
G3,-0.11349691849043508,0.23291103568013113,-0.48729729855439874,-0.7712024879521786
G4,-0.10806672296744158,0.2290104344601911,-0.47188558557241994,-0.7494090794706446
G5,-0.10461414578286576,0.22905977294263014,-0.4567111214637728,-0.76586834806201
G6,-0.0950557237597518,0.2211722362251636,-0.4297814471748645,-0.7308407308739981
G7,-0.09597592122273546,0.2215568845921133,-0.4331886206083252,-0.7326299326064042
G8,-0.08110655583698145,0.21435258309347469,-0.37837918566912054,-0.6764431075019055
G9,-0.10017354236201859,0.22455787530284477,-0.44609231462900983,-0.7091376663190091
G10,-0.12454272024363167,0.2200808825637911,-0.5658952235777798,-0.7814736185234606
LS,-0.15198454223477054,0.11129966134501977,-1.3655436179956648,-0.813423860273807
LS_gross,-0.03214800907894577,0.10528356710521157,-0.30534688330629745,-0.39388466993665894
BENCH,-0.06325518995173107,0.23451794536523513,-0.26972430554607785,-0.6372066457825398
