year,n_months,g1_ann,gN_ann,long_group,short_group,long_ann,short_ann,bench_ann,ann_excess,excess_maxdd,ir,win_rate,pl_ratio,ls_ann
2016,6,,,G10,G1,,,,,-0.05179066161617296,-1.6621758806966094,0.5,0.1503961592720598,
2017,12,-0.34581105119796196,-0.23540112013185266,G10,G1,-0.23540112013185266,-0.34581105119796196,0.002859362588019332,-0.238260482719872,-0.24142514766659873,-2.6594305785017602,0.3333333333333333,0.348343602027034,0.034560946513390256
2018,12,-0.36130635488759977,-0.2935519833962461,G10,G1,-0.2935519833962461,-0.36130635488759977,-0.23506576116909061,-0.05848622222715549,-0.14715203588424752,-0.5995610673243269,0.4166666666666667,0.904574272732756,-0.01703955123581191
2019,12,0.10207137890231732,0.19566152450636776,G10,G1,0.19566152450636776,0.10207137890231732,0.19261322210251897,0.0030483024038487905,-0.07723329625253772,0.18743750000286447,0.5,1.1514175143310943,-0.03432906968061322
2020,12,-0.20583294807539254,-0.05910398161437669,G10,G1,-0.05910398161437669,-0.20583294807539254,0.14406132727068166,-0.20316530888505835,-0.20040888459721073,-1.8381582152339992,0.3333333333333333,0.5500768706291903,0.04429205988082763
2021,12,-0.03613025619357435,0.04540235702951012,G10,G1,0.04540235702951012,-0.03613025619357435,-0.09465316897595921,0.14005552600546933,-0.050376885123288306,1.221791653345664,0.5833333333333334,1.7563383900766232,-0.03317512944410894
2022,12,-0.09544949978852857,-0.13341776640241454,G10,G1,-0.13341776640241454,-0.09544949978852857,-0.11077683880020706,-0.022640927602207483,-0.07190119011607843,-0.044141209552542346,0.4166666666666667,1.3555827891411278,-0.14570503003148105
2023,12,-0.29216802990588353,-0.2579486546369415,G10,G1,-0.2579486546369415,-0.29216802990588353,-0.25271862213622487,-0.00523003250071663,-0.14012552482543095,0.11265006006365091,0.6666666666666666,0.5523620748736985,-0.05896937136524483
2024,12,0.04125156847183975,0.08229761065459873,G10,G1,0.08229761065459873,0.04125156847183975,0.11434797450486012,-0.03205036385026139,-0.08972135086878474,-0.12114761658278492,0.4166666666666667,1.2669031236006807,-0.08050091898880096
2025,12,0.14168740000125624,0.22573727775339703,G10,G1,0.22573727775339703,0.14168740000125624,0.24212967510192374,-0.01639239734852671,-0.0873649107359421,-0.14772402091737544,0.5,0.897605518235766,-0.04383777603828365
2026,6,,,G10,G1,,,,,-0.14430619299859493,-1.6726592690398852,0.3333333333333333,0.4756855303689346,
