year,n_months,g1_ann,gN_ann,bench_ann,ann_excess,excess_maxdd,ir,win_rate,pl_ratio,ls_ann
2016,6,,,,,-0.04328931780716627,-0.716758831987588,0.6666666666666666,0.23120421950225667,
2017,12,-0.2303381280806025,-0.2735412510124383,0.002859362588019332,-0.27640061360045765,-0.2679358975080933,-5.161697868342142,0.08333333333333333,0.23093184093325012,-0.06422699575903523
2018,12,-0.254874400319653,-0.3246443232880626,-0.23506576116909061,-0.08957856211897197,-0.15831854983800786,-1.038161928721736,0.4166666666666667,0.6168283716281515,-0.09579739409071386
2019,12,0.1503725140908292,0.06382046389703167,0.19261322210251897,-0.1287927582054873,-0.14298804434313173,-1.5539967030487314,0.25,0.9803442920638995,-0.0790876081877454
2020,12,-0.057049138545568256,-0.13359651893607705,0.14406132727068166,-0.2776578462067587,-0.242306175310948,-2.213685903944234,0.3333333333333333,0.34039600750426086,-0.08915231437247251
2021,12,-0.039904267983793984,0.13210532508555728,-0.09465316897595921,0.2267584940615165,-0.048583949220159295,1.8312052038182511,0.5833333333333334,2.984112081625744,0.17864231510557138
2022,12,-0.06863478045660876,-0.07892381949105831,-0.11077683880020706,0.031853019309148745,-0.06682155192086736,0.35642687602360446,0.5,1.289661571943239,-0.019500546938892582
2023,12,-0.29121033291543186,-0.23664644384056976,-0.25271862213622487,0.016072178295655104,-0.09333728409298092,0.3165379863555476,0.6666666666666666,0.6500959659339773,0.07262886250110712
2024,12,0.1299180963159985,0.07726278966861555,0.11434797450486012,-0.03708518483624457,-0.10103459209232313,-0.2068068454612564,0.4166666666666667,1.2076130259254825,-0.05471786812607149
2025,12,0.2863897025655344,0.24585216676896793,0.24212967510192374,0.003722491667044192,-0.0674855246202225,0.021960712746119274,0.5,1.0154192397389505,-0.03259270542476933
2026,6,,,,,-0.1381962142413694,-2.117966633345084,0.3333333333333333,0.3230382829706257,
