year,n_months,g1_ann,gN_ann,bench_ann,ann_excess,excess_maxdd,ir,win_rate,pl_ratio,ls_ann
2016,6,,,,,-0.0360897020074229,-3.28389662419217,0.16666666666666666,0.23904196644275386,
2017,12,-0.23594623348423516,-0.29519793388770466,-0.20837844474318756,-0.08681948914451709,-0.10499839790538146,-5.875352807704971,0.08333333333333333,0.1451518388002204,-0.07949972616522216
2018,12,-0.2940425610571179,-0.39730015985255984,-0.31300874315117466,-0.08429141670138518,-0.11543916198140869,-1.5353883203255183,0.25,0.8517727974331738,-0.13686119760334658
2019,12,0.11255230863887711,0.1488982044919751,0.23191307815818663,-0.08301487366621152,-0.06519642718666885,-2.0057829403348237,0.16666666666666666,1.4045615924467354,0.02648338328999511
2020,12,-0.08008101223706576,-0.2405457037418799,-0.0023411739685105237,-0.23820452977336937,-0.1570826273918673,-2.013626782250786,0.25,0.27840740194917163,-0.17367293013729845
2021,12,0.094730930396834,0.0475237579647978,0.05826006212485635,-0.010736304160058552,-0.12004771042174611,-0.04836476455794979,0.5833333333333334,0.6888893592205844,-0.04023567165359643
2022,12,-0.10988741926986045,-0.13715662884012014,-0.09104207055638247,-0.04611455828373767,-0.08221128883997375,-0.8294868071894003,0.4166666666666667,0.7984793758676848,-0.02547274144350198
2023,12,-0.27934093185846665,-0.32536865877407417,-0.3227519459452467,-0.002616712828827472,-0.0573038523644912,0.019695289423998008,0.3333333333333333,2.0325178719510095,-0.061920003691701475
2024,12,0.08210673961902337,0.007513339257935625,0.14896792910812517,-0.14145458985018955,-0.10843830849586056,-2.106369512058992,0.16666666666666666,1.144344454018362,-0.06630036439324816
2025,12,0.20883989823828486,0.20914591050537346,0.27964393481905936,-0.0704980243136859,-0.05630962012371443,-1.0140853653383277,0.3333333333333333,0.926671749604552,0.004292425764944818
2026,6,,,,,-0.18687553984859528,-0.5539382745923058,0.3333333333333333,1.234649888267642,
