year,n_months,g1_ann,gN_ann,bench_ann,ann_excess,excess_maxdd,ir,win_rate,pl_ratio,ls_ann
2016,6,,,,,-0.01578317583175548,-0.6386529174163749,0.5,0.606742869600169,
2017,12,-0.17570808125420145,-0.13801999823425615,-0.0511146318616541,-0.08690536637260204,-0.08537466055661269,-3.0600026789916983,0.16666666666666666,0.3605832450648963,0.04143692092062734
2018,12,-0.29311221966096945,-0.31219831563648937,-0.27987957222849225,-0.03231874340799712,-0.041894300770106474,-1.4511405247970772,0.5,0.2839306487150563,-0.02758274418611728
2019,12,0.1741631355750599,0.15071595909536284,0.21148937490818254,-0.0607734158128197,-0.06855212058495785,-1.0264251081631817,0.4166666666666667,0.5831660830070761,-0.01590812689331711
2020,12,-0.07228798883134857,-0.014465726656456401,0.07969758041170594,-0.09416330706816234,-0.060983941663797614,-1.0605082111513318,0.4166666666666667,0.5048316381761889,0.06839546650270689
2021,12,-0.014830021880117839,-0.02061449141494498,-0.000766836873308363,-0.019847654541636617,-0.04582723156669566,-0.46118485931307746,0.5,0.7084686651525268,-0.006278933486203675
2022,12,-0.15389978711453411,-0.09007643312578462,-0.10382021613593906,0.013743783010154442,-0.014978203244869204,0.504617097123224,0.6666666666666666,0.7219819798244038,0.07734965460080412
2023,12,-0.33453824041066205,-0.2779761909600864,-0.28020958864022805,0.0022333976801416355,-0.01688220252402728,0.152992575632956,0.4166666666666667,1.558042018672004,0.08087857903116591
2024,12,0.051235019781910696,0.044117612828497244,0.121362559016851,-0.07724494618835376,-0.056441488665658346,-1.6882601997002362,0.25,0.7063104673725399,-0.01083947363206561
2025,12,0.21423631722985426,0.2459302832450596,0.35270501764150897,-0.10677473439644936,-0.07638986235913536,-1.6692854817475595,0.3333333333333333,0.6400683049164839,0.021729238370306048
2026,6,,,,,-0.09999738223992627,-0.11078717482361704,0.3333333333333333,1.8262161523608427,
