,ann_ret,vol,sharpe,max_dd
G1,-0.07676416871975111,0.21673853313652316,-0.3541786852981861,-0.6877672180411201
G2,-0.06629173984294323,0.21269062142051195,-0.31168153724971925,-0.6226938186016417
G3,-0.06609545608516265,0.20162320842239784,-0.32781670623301257,-0.627271251664813
G4,-0.04927784671101776,0.20218617839939748,-0.24372510080127519,-0.5735090013182161
G5,-0.05008678818492762,0.18331275603230016,-0.2732313302632481,-0.5281170161782741
LS,-0.07137916140217326,0.06685153245024023,-1.0677266292332654,-0.5231099440902083
LS_gross,0.019068166722961744,0.06673258619173039,0.28573996320443373,-0.19431349188125902
LS_effective,-0.07137916140217326,0.06685153245024023,-1.0677266292332654,-0.5231099440902083
LS_raw_gross_GN_minus_G1,0.019068166722961744,0.06673258619173039,0.28573996320443373,-0.19431349188125902
BENCH,-0.025198620272763428,0.2127784899263499,-0.11842653964451742,-0.49017689182029034
