year,n_months,g1_ann,gN_ann,bench_ann,ann_excess,excess_maxdd,ir,win_rate,pl_ratio,ls_ann
2016,6,,,,,-0.00048038736522315606,3.498225183909165,0.8333333333333334,12.77556870097399,
2017,12,-0.20296472946800692,-0.07542293919508025,-0.0511146318616541,-0.02430830733342615,-0.03397398495904336,-0.8223174294551073,0.3333333333333333,1.1220893091994897,0.14757049645559173
2018,12,-0.3716601463687138,-0.2163026441347249,-0.27987957222849225,0.06357692809376736,-0.00797925374878139,3.102634156981738,0.9166666666666666,1.031917770149492,0.2322134344440181
2019,12,0.17074273457947298,0.1636102882577779,0.21148937490818254,-0.047879086650404634,-0.04041663594205469,-0.9410852957797133,0.3333333333333333,0.9063334528819672,-0.034052366491641894
2020,12,-0.061276551271416735,0.12342623729619828,0.07969758041170594,0.043728656884492345,-0.03139103726811332,0.286335978322474,0.5833333333333334,0.9090165228708457,0.17223347195560734
2021,12,-0.043711365809485536,0.022283338034536193,-0.000766836873308363,0.023050174907844556,-0.10123899400696679,0.24154786070192552,0.5,1.178674304556854,0.05745286014047468
2022,12,-0.13937471296239967,-0.04705965649744903,-0.10382021613593906,0.05676055963849003,-0.016436108452000386,1.0358506309850113,0.5833333333333334,1.4425683394257363,0.09158414684552674
2023,12,-0.3242380349238061,-0.20446445127831658,-0.28020958864022805,0.07574513736191146,-0.013904638618171594,2.4203702446503375,0.75,2.450419407212809,0.1631348955540921
2024,12,0.04826368889434507,0.09188994071706591,0.121362559016851,-0.02947261829978509,-0.058056731627528,-0.5531800958926846,0.5,0.6801775175888328,0.010366080895174656
2025,12,0.3183905643336391,0.1866575139225164,0.35270501764150897,-0.16604750371899257,-0.13481413264118702,-1.6986980112280354,0.4166666666666667,0.3530561486222734,-0.11995343757351462
2026,6,,,,,-0.1723674534084899,0.18087122080676077,0.3333333333333333,2.3477236784803552,
