year,n_months,rankic_mean,rankic_std,rankicir,win_rate,ic_mean
2016,6,-0.10674464209506203,0.10515663680561174,-3.5164141638758903,0.16666666666666666,-0.10069163451445322
2017,12,-0.07267681408202493,0.06210370418866434,-4.053862363503948,0.25,-0.06501383747523783
2018,12,-0.05134454883069467,0.103050823256635,-1.7259710200469152,0.3333333333333333,-0.03537734295078115
2019,12,-0.0027004361421405984,0.10278477095033149,-0.09101139317697185,0.5,0.02091742309905582
2020,12,-0.06650748761576725,0.06857328707938519,-3.359744079379184,0.16666666666666666,-0.04894361485895072
2021,12,-0.042087354589295974,0.08985258097296514,-1.6226008360686084,0.3333333333333333,-0.01245297790457104
2022,12,-0.04580431791593867,0.10394007201945603,-1.5265605323343006,0.5,-0.04010731457201555
2023,12,-0.07705339682765085,0.06254692062717172,-4.267528980260613,0.16666666666666666,-0.05531979111933714
2024,12,-0.04427644901099576,0.11142768344210524,-1.376481263843611,0.3333333333333333,-0.024337388110735252
2025,12,-0.030548577453381968,0.11532729147873852,-0.917591795832044,0.25,0.010244563935371808
2026,6,-0.05739680495314956,0.11436292927871483,-1.7385735569730452,0.3333333333333333,0.0014066292719319001
