year,n_months,g1_ann,gN_ann,long_group,short_group,long_ann,short_ann,bench_ann,ann_excess,excess_maxdd,ir,win_rate,pl_ratio,ls_ann
2016,6,,,G10,G1,,,,,-0.07894262544243502,-2.3889522378209307,0.16666666666666666,0.0434684064955328,
2017,12,-0.2801916883996476,-0.250248663751374,G10,G1,-0.250248663751374,-0.2801916883996476,0.002859362588019332,-0.25310802633939333,-0.24822480350428167,-2.9351674043426144,0.25,0.2896047720699207,-0.09110998830378458
2018,12,-0.2905381575633048,-0.2886276025862373,G10,G1,-0.2886276025862373,-0.2905381575633048,-0.23506576116909061,-0.053561841417146705,-0.15373448076496987,-0.6368938882061319,0.5,0.5947405050721064,-0.12626245455364182
2019,12,0.09705774061217953,0.12572468711292717,G10,G1,0.12572468711292717,0.09705774061217953,0.19261322210251897,-0.0668885349895918,-0.10187713954167987,-0.6241803166315217,0.4166666666666667,0.9015746661247079,-0.10100442691197076
2020,12,-0.00932822594325522,-0.0215288021901775,G10,G1,-0.0215288021901775,-0.00932822594325522,0.14406132727068166,-0.16559012946085916,-0.17193798891886136,-1.5529015402803565,0.3333333333333333,0.6124078575356559,-0.14740487948381686
2021,12,-0.09410005388416731,-0.07324662558670203,G10,G1,-0.07324662558670203,-0.09410005388416731,-0.09465316897595921,0.021406543389257182,-0.04097357393215195,0.28304859646427705,0.3333333333333333,2.4984595123544984,-0.09930458692596245
2022,12,-0.13196388908744772,-0.1283289349251474,G10,G1,-0.1283289349251474,-0.13196388908744772,-0.11077683880020706,-0.017552096124940353,-0.07535344204866501,-0.027470324579177106,0.4166666666666667,1.3736744990015846,-0.11686675109763267
2023,12,-0.36129144952838044,-0.34540702090997977,G10,G1,-0.34540702090997977,-0.36129144952838044,-0.25271862213622487,-0.0926883987737549,-0.14201845355298992,-0.6574262010816075,0.4166666666666667,0.7424881493403316,-0.09835755680119462
2024,12,0.043979057406151156,0.04462647370951922,G10,G1,0.04462647370951922,0.043979057406151156,0.11434797450486012,-0.0697215007953409,-0.10719560735640277,-0.6028234374416642,0.4166666666666667,0.9282827826371426,-0.12232313936962613
2025,12,0.27235125920275616,0.36258304711116307,G10,G1,0.36258304711116307,0.27235125920275616,0.24212967510192374,0.12045337200923933,-0.019440139526214262,1.916764959051485,0.5833333333333334,3.495887253329034,-0.05756363024559119
2026,6,,,G10,G1,,,,,-0.08538545672817388,-0.47242992957503266,0.5,0.7050734280553986,
