,ann_ret,vol,sharpe,max_dd
G1,-0.09281008585600958,0.2050167736343349,-0.4526950854350307,-0.7094838361538192
G2,-0.054586060363533306,0.2018363765962306,-0.2704470883002996,-0.5815904833085241
G3,-0.06101201821954272,0.1964268562913676,-0.31060935032753983,-0.5952822637257813
G4,-0.05576562278385655,0.20328655407004498,-0.2743202718889209,-0.5989296974469056
G5,-0.06526874750224254,0.21025361918395147,-0.31042865162353633,-0.6269877207514969
LS,-0.07944626557594991,0.048785465986917013,-1.628482253244344,-0.582498789278584
LS_gross,0.029690648988241808,0.048760966872020146,0.6089019741173097,-0.10368411561053281
LS_effective,-0.07944626557594991,0.048785465986917013,-1.628482253244344,-0.582498789278584
LS_raw_gross_GN_minus_G1,0.029690648988241808,0.048760966872020146,0.6089019741173097,-0.10368411561053281
BENCH,-0.025198620272763428,0.2127784899263499,-0.11842653964451742,-0.49017689182029034
