,ann_ret,vol,sharpe,max_dd
G1,-0.08616055287526525,0.2324357037302533,-0.37068553364442003,-0.6899529908154473
G2,-0.07056056836588676,0.21670338120756258,-0.32560898668351884,-0.6480010508063121
G3,-0.07370541422716581,0.20617413095140158,-0.35749108720404554,-0.6594835863596753
G4,-0.07055477205399474,0.21540668743537078,-0.32754216173146217,-0.5979323199921913
G5,-0.06485558820224158,0.22254933665097965,-0.2914211705962238,-0.6756766585878273
LS,-0.09581128868927369,0.07121075593919082,-1.34546091283022,-0.6639634543327111
LS_gross,0.0169120477597815,0.07100755494647178,0.23817251238309012,-0.14346189039118007
LS_effective,-0.09581128868927369,0.07121075593919082,-1.34546091283022,-0.6639634543327111
LS_raw_gross_GN_minus_G1,0.0169120477597815,0.07100755494647178,0.23817251238309012,-0.14346189039118007
BENCH,-0.025198620272763428,0.2127784899263499,-0.11842653964451742,-0.49017689182029034
