year,n_months,g1_ann,gN_ann,bench_ann,ann_excess,excess_maxdd,ir,win_rate,pl_ratio,ls_ann
2016,6,,,,,-0.043992228721161375,-4.157763323573057,0.16666666666666666,0.3551020996770255,
2017,12,-0.12069534457516484,0.0443401909009018,0.2202060264077017,-0.1758658355067999,-0.1448950447434877,-2.367321826936095,0.16666666666666666,0.8690078860876608,0.18151793552144224
2018,12,-0.26666978645666195,-0.23622295477522837,-0.18314752676606916,-0.05307542800915921,-0.1013722726486499,-0.9610883853734105,0.3333333333333333,1.0160952816294844,0.04057513016841896
2019,12,0.17947795222102259,0.25403994619213144,0.16232178671069986,0.09171815948143158,-0.0485789454225366,1.0890142919442043,0.6666666666666666,1.2086938988630014,0.05802091941190324
2020,12,0.00267492647849088,0.19457513803727022,0.23508280769062018,-0.040507669653349954,-0.05388211728150327,-0.6768998344959352,0.4166666666666667,0.8706933449101559,0.18287688805948332
2021,12,-0.2210759520542932,-0.14327634492473384,-0.2096455942527421,0.06636924932800825,-0.022758086708095204,0.8908489925227792,0.6666666666666666,1.3446795632275432,0.094594198344925
2022,12,-0.1447844352174481,-0.14838979261641094,-0.13542302220970692,-0.01296677040670402,-0.05383896483355721,-0.21568435912119782,0.5,0.8527031893442835,-0.010565418397261217
2023,12,-0.3306936149246379,-0.3197618115727934,-0.25142872060334565,-0.06833309096944773,-0.08310168940918705,-1.2399615602959813,0.3333333333333333,0.5453442658759838,0.01635498117719858
2024,12,0.0676542543461438,0.15434294536133675,0.12128508049726561,0.03305786486407114,-0.0205813905923653,0.7065625095692218,0.5,1.615439133851563,0.07328363866093346
2025,12,0.05062220574447651,0.21205755173789664,0.164917458828177,0.047140092909719655,-0.029524621041339683,0.714554080072305,0.4166666666666667,2.395714847576397,0.14448560891825202
2026,6,,,,,-0.0628488233187312,-0.23210535368480842,0.3333333333333333,1.7008397289984454,
