ic_mean,ic_std,icir,rankic_mean,rankic_std,rankicir,ic_win_rate,t_stat,n_months
-0.005609396829192272,0.060174012278635114,-0.32292213665221625,-0.01431733367114952,0.06561701640376427,-0.7558511711277682,0.5083333333333333,-1.0211694587091442,120
