ic_mean,ic_std,icir,rankic_mean,rankic_std,rankicir,ic_win_rate,t_stat,n_months
-0.028488185881644323,0.07489328006588325,-1.3176879239116661,-0.043492489786494754,0.07585574304317139,-1.9861700389647896,0.35,-4.166895084859513,120
