universe,factor,factor_short,variant,n_months,rankic_mean,rankicir,win_rate,rankicir_h1,rankicir_h2,half_diff,half_mag_diff,rankic_mean_pre2025,rankicir_pre2025,rankic_mean_recent,rankicir_recent,win_rate_recent,trend_slope_ann,trend_pval,cum_rankic_dd
zz500,B2a_path_asym_amt_20d,B2a,S2,120,-0.005715867653583188,-0.2950703603083032,0.4583333333333333,-0.43548771163988426,-0.1623574153460602,0.273130296293824,-0.273130296293824,-0.004041788599091518,-0.20640271213764214,-0.015202315629035984,-0.825459368048535,0.3333333333333333,0.0013276833938522016,0.0006603885997552078,-0.8768706333095955
