,ann_ret,vol,sharpe,max_dd
G1,-0.06832654752978806,0.20856220095428965,-0.3276075301140647,-0.6268278247831551
G2,-0.06082334064298012,0.20641456257515464,-0.29466593773312194,-0.5983773661283639
G3,-0.06033250977124205,0.20571905686865394,-0.2932762316218605,-0.6134554591572381
G4,-0.05563613501626097,0.20515512561318047,-0.27119056786893436,-0.5993710700048303
G5,-0.07141201879313075,0.20637178868598927,-0.34603576025495275,-0.6540496605457624
G6,-0.06314608025205781,0.2107761059635867,-0.2995884185419329,-0.62863386367067
G7,-0.08145530321664551,0.21299940893431582,-0.38242032512758983,-0.6764211086945644
G8,-0.06775236825677267,0.21566228829699718,-0.31415955377172,-0.6647443893479408
G9,-0.07446485576037987,0.2218911453581658,-0.335591831031303,-0.7028192292142355
G10,-0.11114188226434374,0.2244746476519164,-0.49511997647363226,-0.7717150047226738
LS,-0.1525090424072899,0.06801955055754365,-2.2421354030892817,-0.8138381844591964
LS_gross,-0.04375912020008099,0.06362103606779912,-0.6878089843341776,-0.3893985466495399
BENCH,-0.02277343760052075,0.18072740411243016,-0.12600987499578892,-0.4592884021930702
