year,n_months,g1_ann,gN_ann,bench_ann,ann_excess,excess_maxdd,ir,win_rate,pl_ratio,ls_ann
2016,6,,,,,-0.07288882772005278,-1.8796670597996246,0.3333333333333333,0.40877000555135534,
2017,12,-0.23201386728163487,-0.31000440143124397,0.002859362588019332,-0.3128637640192633,-0.3065807257815486,-4.9401564766733985,0.0,,-0.10211899061838448
2018,12,-0.24947268548102808,-0.35232414775928544,-0.23506576116909061,-0.11725838659019483,-0.19355370821285278,-1.290374305474035,0.25,1.13824690804203,-0.13264159159530697
2019,12,0.08923778398958992,0.1463943310790099,0.19261322210251897,-0.04621889102350907,-0.08921472624034021,-0.42108243515661004,0.4166666666666667,1.0374814445472689,0.04828666279538418
2020,12,-0.04031425855340054,-0.16373284213966188,0.14406132727068166,-0.30779416941034354,-0.25505077675538235,-2.434078913828565,0.3333333333333333,0.2644188576551722,-0.12700597274460257
2021,12,0.09257660719117689,0.0617616022900056,-0.09465316897595921,0.1564147712659648,-0.06393766508309717,1.3254558627465327,0.6666666666666666,1.289253158704794,-0.023398479940507144
2022,12,-0.06778740306968745,-0.08400945549093786,-0.11077683880020706,0.0267673833092692,-0.07504109773393686,0.34682980728645496,0.5,1.2844308164131495,-0.011031837659202681
2023,12,-0.2592013855836719,-0.2851194968048304,-0.25271862213622487,-0.03240087466860553,-0.11183679358482901,-0.2020402891675082,0.5833333333333334,0.5938584548106732,-0.030862534250259643
2024,12,0.06300781192763316,0.07228536463261781,0.11434797450486012,-0.04206260987224231,-0.10346065568050022,-0.186401993891125,0.4166666666666667,1.2285804922776713,0.010893752947235713
2025,12,0.23286548314817557,0.23527586149737778,0.24212967510192374,-0.006853813604545955,-0.05449428949016055,-0.07183728876123391,0.5833333333333334,0.6815860152471737,0.004187944648941899
2026,6,,,,,-0.1653307515283836,-0.9376412998129326,0.3333333333333333,0.8929943773826445,
