,ann_ret,vol,sharpe,max_dd
G1,-0.040021825864301475,0.18287161320930054,-0.21885204139636272,-0.5006159003849278
G2,-0.04002753482380428,0.19219384640466264,-0.20826647456509412,-0.4867692294288295
G3,-0.07982072464434431,0.17316395129266482,-0.46095462738338133,-0.6390204644751212
G4,-0.07513261050446207,0.18020606638018974,-0.4169260891914207,-0.6105664179606368
G5,-0.08408175080953983,0.18532637966507018,-0.45369553412469393,-0.659641776931326
LS,-0.0633961773938464,0.05585183416349527,-1.1350778061874665,-0.5011106808735899
LS_gross,0.045530247164484505,0.055569706600912094,0.8193357487285563,-0.08205351521923743
LS_effective,-0.0633961773938464,0.05585183416349527,-1.1350778061874665,-0.5011106808735899
LS_raw_gross_GN_minus_G1,-0.04664230316687512,0.055569706600912094,-0.8393476593613967,-0.4295539025433136
BENCH,-0.0034218499165417082,0.17165738138617548,-0.019934184530309332,-0.4915663893780754
