year,n_months,rankic_mean,rankic_std,rankicir,win_rate,ic_mean
2016,6,0.021496292355593128,0.08662178368303192,0.8596606754366605,0.5,0.02643403599221092
2017,12,0.04518459129810432,0.062430260121316174,2.507181860061784,0.8333333333333334,0.03968162255094252
2018,12,0.05420898616913691,0.0482926886996191,3.888485847443994,0.8333333333333334,0.060329019924404294
2019,12,0.008515373819366193,0.08637679237321676,0.34150515885925387,0.6666666666666666,0.00808615921857017
2020,12,0.03837565456083233,0.0729443021423569,1.8224475804389737,0.6666666666666666,0.0422995230924044
2021,12,0.0033200205558813847,0.08001940224416278,0.14372624947667878,0.5833333333333334,-0.014314655337841787
2022,12,0.002953570390239952,0.07007598092267679,0.14600534768885884,0.5,-0.005036388459452102
2023,12,0.045520606906951276,0.0681496481101745,2.313849187504146,0.5833333333333334,0.023407679339799776
2024,12,0.011834017644212312,0.10255800619853542,0.39971759547983465,0.5833333333333334,0.007086443947630318
2025,12,-0.0045544295912610935,0.08317319491483932,-0.1896886000263997,0.4166666666666667,-0.005664669148358669
2026,6,0.011229716514439632,0.04435496618169258,0.8770354813451691,0.5,-0.00016690022720002493
