,ann_ret,vol,sharpe,max_dd
G1,-0.04144357643791874,0.18343917628216413,-0.22592543903582887,-0.49863262540746545
G2,-0.03835680453206469,0.1888131184269421,-0.20314692565657816,-0.49106244030604873
G3,-0.0811974649292101,0.17822961992841685,-0.45557783808225477,-0.6403365041032769
G4,-0.07061237054127234,0.17645464678122336,-0.40017291598345284,-0.5671593534525026
G5,-0.0875152782248928,0.18903552510725807,-0.46295678114067157,-0.6885575427306307
LS,-0.06248473510762809,0.06296720652808775,-0.9923377350360231,-0.4925621603054827
LS_gross,0.046395985198994794,0.0627559492904331,0.7393081568135514,-0.12588875096354923
LS_effective,-0.06248473510762809,0.06296720652808775,-0.9923377350360231,-0.4925621603054827
LS_raw_gross_GN_minus_G1,-0.04824564975985901,0.0627559492904331,-0.7687820884770501,-0.4585459442213672
BENCH,-0.0034218499165417082,0.17165738138617548,-0.019934184530309332,-0.4915663893780754
