,mean,std,count,icir
2016,0.08476147781578584,0.016551324918155495,6,17.74011287042321
2017,-0.011146753599323779,0.05249912371679585,12,-0.735507269707182
2018,0.010875586597479026,0.07163039482252469,12,0.5259518280087814
2019,-0.010638133824036762,0.07397361747969149,12,-0.49817188637576704
2020,0.008734499086315359,0.0579091096556008,12,0.5224945189499712
2021,0.014843269982716437,0.035787722192049065,12,1.436766364875756
2022,-0.006193771300681509,0.04356698436882054,12,-0.49247964892056967
2023,0.0029470202532356237,0.05562563968174312,12,0.183526475874898
2024,-0.04584952345983557,0.05505452049173823,12,-2.8849112997786843
2025,0.0073201771122245705,0.06241541077737265,12,0.40627526185799756
2026,0.038170517982176896,0.07945109475480133,6,1.6642508627574708
