form_month,ic,rank_ic,roll12_ic,roll12_rankic,roll24_rankic,cum_rankic,ls_net,ls_trail12
2016-07,-0.04461082494746435,-0.05729837856414755,,,,-0.05729837856414755,0.013424567897245408,
2016-08,-0.004371306002887039,-0.04366103501930293,,,,-0.10095941358345048,-0.02484792730299446,
2016-09,-0.10217350610809686,-0.08301065310542739,,,,-0.1839700666888779,0.014852939547720632,
2016-10,0.05527492940689115,0.0790057544385632,,,,-0.10496431225031469,-0.029716667209943412,
2016-11,-0.048894045268646505,-0.05796146664936902,,,,-0.1629257788996837,0.008229658072338095,
2016-12,0.0020886545081503865,0.014796347197338355,,,,-0.14812943170234535,-0.011518589071165921,
2017-01,0.0620413510892351,0.050680644959341645,,,,-0.09744878674300371,-0.019025939590824933,
2017-02,-0.04975603397007507,-0.04113151257883357,,,,-0.1385802993218373,0.01918043284358546,
2017-03,0.03129740803386768,0.03090795471750191,,,,-0.10767234460433539,-0.019991977796614088,
2017-04,-0.039532066056167124,-0.021454963596119658,,,,-0.12912730820045504,0.009208617567237953,
2017-05,-0.08119772660422003,-0.06579101052398252,,,,-0.19491831872443754,-0.007988156643444419,
2017-06,-0.03664295370896355,-0.05630833279377475,-0.021373009969031354,-0.020935554293184357,,-0.2512266515182123,0.010752342124848152,-0.03844477492948706
2017-07,-0.018940350505770205,-0.001791158709015948,-0.019233803765556837,-0.01630995263859006,,-0.25301781022722825,0.008630629221900445,-0.04299334906906005
2017-08,-0.031767524978308516,-0.04283841938887458,-0.02151682201350863,-0.016241401336054364,,-0.2958562296161028,-0.022826570533622748,-0.04100960527529163
2017-09,-0.06730421664525181,-0.06605205536258849,-0.018611047891604875,-0.014828184857484453,,-0.3619082849786913,-0.0069214785085868836,-0.06158545124566983
2017-10,0.06756363980303126,0.069181664116362,-0.01758698869192653,-0.015646859051001223,,-0.2927266208623293,-0.029144577009844942,-0.06103215124676287
2017-11,-0.005615350596727458,-0.01063389296291938,-0.013980430802599945,-0.011702894577130418,,-0.3033605138252487,-0.009108225895965712,-0.07717898394634537
2017-12,-0.046332633615497554,-0.07744851914778576,-0.018015538146237273,-0.019389966772557426,,-0.3808090329730345,0.0070204459543744295,-0.05987141402163898
2018-01,-0.0065999547583869495,-0.02194337895090263,-0.023735646966872442,-0.025441968765077785,,-0.4027524119239371,-0.010459024361560192,-0.05166120518357287
2018-02,-0.02563902518074509,-0.025584744538761077,-0.02172589623442828,-0.024146404761738408,,-0.4283371564626982,0.0038091570854980527,-0.06596404760230323
2018-03,-0.04160656605102701,-0.035059690941350814,-0.0278012274081695,-0.029643708566642803,,-0.463396847404049,0.012060086008653298,-0.03541554262644142
2018-04,0.004381696960824128,-0.049474066897541615,-0.024141747156753563,-0.0319786338417613,,-0.5128709143015906,-0.02391686630601586,-0.06707631754544918
2018-05,-0.1177758463361727,-0.05848916377046493,-0.027189923801082955,-0.0313701466123015,,-0.5713600780720556,0.012408149423347146,-0.04789489638426814
2018-06,0.018724190178849427,-0.011507818681936354,-0.02257599514376521,-0.027636770436314972,-0.02428616236474966,-0.582867896753992,-0.03221471749600239,-0.08836886319830706
2018-07,-0.054077187317139244,-0.07061237122965286,-0.02550406487804596,-0.03337187147970138,-0.02484091205914572,-0.6534802679836449,-0.0001258912246707329,-0.09628327354621913
2018-08,-0.0764166523583308,-0.07873022214737463,-0.029224825493047817,-0.03636285504290972,-0.026302128189482035,-0.7322104901310196,-0.0012303715291970387,-0.07631051775937603
