universe,factor,factor_short,variant,n_months,rankic_mean,rankicir,win_rate,rankicir_h1,rankicir_h2,half_diff,half_mag_diff,rankic_mean_pre2025,rankicir_pre2025,rankic_mean_recent,rankicir_recent,win_rate_recent,trend_slope_ann,trend_pval,cum_rankic_dd
zz500,A2c_high_tau_vol_share_20d,A2c,S2,120,0.025609911687556854,1.0781959973906865,0.6583333333333333,1.1759379470514204,0.9714652314724754,-0.20447271557894497,-0.20447271557894497,0.027619410523486543,1.137357941614502,0.014222751617288663,0.6840640131181599,0.6111111111111112,-0.002390367230417874,0.0012684796640910307,-0.42720576016691036
