year,n_months,g1_ann,gN_ann,long_group,short_group,long_ann,short_ann,bench_ann,ann_excess,excess_maxdd,ir,win_rate,pl_ratio,ls_ann
2016,6,,,G5,G1,,,,,-0.055866770387455134,-2.125061593843481,0.16666666666666666,1.2069735794809546,
2017,12,0.04059171247313764,0.029930439973285816,G5,G1,0.029930439973285816,0.04059171247313764,0.2202060264077017,-0.1902755864344159,-0.15943315961828908,-3.2082692636396515,0.16666666666666666,0.4493249526848129,-0.11588313387221105
2018,12,-0.25087250117612503,-0.26115596434660815,G5,G1,-0.26115596434660815,-0.25087250117612503,-0.18314752676606916,-0.07800843758053899,-0.1208246057316229,-1.7659151411920224,0.3333333333333333,0.511440100399304,-0.11714717241757144
2019,12,0.1254523884395249,0.1429535459737683,G5,G1,0.1429535459737683,0.1254523884395249,0.16232178671069986,-0.019368240736931552,-0.09198879316755626,-0.11657328803387171,0.5,0.92141982808644,-0.09117525186124809
2020,12,0.10059187130146774,0.050633077594570475,G5,G1,0.050633077594570475,0.10059187130146774,0.23508280769062018,-0.1844497300960497,-0.13695302758436023,-1.8397618823241138,0.16666666666666666,1.0973258781964554,-0.1554502239072305
2021,12,-0.18053079404481176,-0.15475646911258278,G5,G1,-0.15475646911258278,-0.18053079404481176,-0.2096455942527421,0.05488912514015931,-0.061884143972252725,0.7553108643268444,0.4166666666666667,2.4044435101605615,-0.09053805171178031
2022,12,-0.14211651368962197,-0.16028000277184395,G5,G1,-0.16028000277184395,-0.14211651368962197,-0.13542302220970692,-0.024856980562137032,-0.05765547703414475,-0.5313645344120546,0.3333333333333333,1.293403080141359,-0.1263410958995057
2023,12,-0.3174846333639244,-0.2220500431612098,G5,G1,-0.2220500431612098,-0.3174846333639244,-0.25142872060334565,0.029378677442135848,-0.04667797188545386,0.7643514952933613,0.5,1.840935737048851,0.018529951497326502
2024,12,0.12891081389662085,0.12228366590001194,G5,G1,0.12228366590001194,0.12891081389662085,0.12128508049726561,0.0009985854027463326,-0.03237462671215485,-0.008289992473059558,0.5,0.9937976638028283,-0.12240129493080099
2025,12,0.09631130956175027,0.1907812413593135,G5,G1,0.1907812413593135,0.09631130956175027,0.164917458828177,0.025863782531136525,-0.025309956879097983,0.43632169813505683,0.5,1.3653638456946702,-0.027040731429453624
2026,6,,,G5,G1,,,,,-0.09077060172671991,-0.8949657020099859,0.3333333333333333,1.1072731390625032,
