year,n_months,rankic_mean,rankic_std,rankicir,win_rate,ic_mean
2016,6,0.03969714879293393,0.08017420346046945,1.7152020389921185,0.6666666666666666,0.001959734450339872
2017,12,0.0069641212322626295,0.09287338149408671,0.25975605949302183,0.5833333333333334,0.001995384305954474
2018,12,0.011413323924357116,0.0603536384233115,0.6550874955234645,0.5833333333333334,0.004236859753724494
2019,12,0.008568539761536724,0.05572924843395018,0.5326160546107244,0.5833333333333334,0.021032614420545964
2020,12,0.011556982353825558,0.09758910828686575,0.4102359570734369,0.3333333333333333,0.004202165903254591
2021,12,-0.00020559974093670164,0.07843985340147824,-0.009079802724839232,0.4166666666666667,0.0064638639791637365
2022,12,0.01390317321050557,0.10091026163358621,0.4772755911478325,0.5833333333333334,0.002099532939102165
2023,12,-0.004680086228534081,0.05417596243127387,-0.29925253813100855,0.5,-0.03516859428230889
2024,12,-0.04150208431109728,0.06548766510681021,-2.1953361302341596,0.3333333333333333,-0.025894006878005787
2025,12,0.022041223126967158,0.08477156647504212,0.9006915857360959,0.5833333333333334,0.007530740703552697
2026,6,0.01020103681421563,0.06329749082067015,0.5582753383434975,0.5,0.009576748294826897
