,ann_ret,vol,sharpe,max_dd
G1,-0.08597062965826496,0.22734386539891915,-0.3781524058606672,-0.7105694528959525
G2,-0.06811350582930387,0.18930314749690877,-0.35981179779599876,-0.5893718397818973
G3,-0.05003558047039858,0.1796327041108649,-0.27854382484560186,-0.5388018050090859
G4,-0.036057277577158375,0.16927088659834424,-0.21301523434869915,-0.42747244374687887
G5,-0.036227785662318435,0.15646534522250186,-0.23153871939374587,-0.44374282949020527
LS,-0.04135055830915768,0.11752841243003136,-0.3518345688007576,-0.5338551894725049
LS_gross,0.03456907671303022,0.11783238883816004,0.29337499692474217,-0.3324429007828885
LS_effective,-0.04135055830915768,0.11752841243003136,-0.3518345688007576,-0.5338551894725049
LS_raw_gross_GN_minus_G1,0.03456907671303022,0.11783238883816004,0.29337499692474217,-0.3324429007828885
BENCH,-0.0034218499165417082,0.17165738138617548,-0.019934184530309332,-0.4915663893780754
