ic_mean,ic_std,icir,rankic_mean,rankic_std,rankicir,ic_win_rate,t_stat,n_months
-0.0177046886044419,0.05858591183297821,-1.0468530483063139,-0.01638300562233889,0.06143592582351165,-0.923765622092014,0.39166666666666666,-3.3104400081382255,120
