year,n_months,rankic_mean,rankic_std,rankicir,win_rate,ic_mean
2016,6,-0.008111005181330068,0.060467568314882016,-0.4646680349823326,0.3333333333333333,-0.043245573304891975
2017,12,0.004703672239644091,0.08011138825990884,0.2033917893117317,0.5,0.001198828923842523
2018,12,-0.008290586638701589,0.05485832290229993,-0.52352009770174,0.5,-0.008179057545218337
2019,12,-0.024415654027839098,0.0710317670751735,-1.1907110020643596,0.4166666666666667,-0.015909035128238023
2020,12,-0.015862729088488906,0.06143454421143819,-0.8944496319010075,0.6666666666666666,-0.0158058378553325
2021,12,0.013271449637632387,0.06933243406276314,0.6630900926300106,0.6666666666666666,0.0064336555361209176
2022,12,0.007925624851245356,0.04985609097649172,0.5506883774967576,0.6666666666666666,-0.0005749530035699844
2023,12,0.003398416135237774,0.0693442394952644,0.16976837454236315,0.5833333333333334,0.022048224061959526
2024,12,0.015625567049787754,0.0811003984403574,0.667426462700058,0.5833333333333334,0.0296544220972428
2025,12,-0.014902711911623873,0.056509047377657495,-0.9135618241442904,0.5,-0.0016668551781373313
2026,6,0.002922225509656678,0.03902309708539925,0.2594075525488209,0.6666666666666666,-0.009424705127215912
